,coconut_id,SMILES,molecular_formula,molecular_weight,citationDOI,name,alogp,topoPSA,affinity
61,CNP0154473,O=C(OC1C(C=2OC3=CC(OC)=C4C(OC(C=5C=CC=CC5)CC4)=C3C2)C(C)C(OC(=O)C)C1(C)C)C,C30H34O7,506.58789702670254,[],"3-(acetyloxy)-5-{8-methoxy-12-phenyl-5,13-dioxatricyclo[7.4.0.0²,⁶]trideca-1(9),2(6),3,7-tetraen-4-yl}-2,2,4-trimethylcyclopentyl acetate",2.428199999999998,80.29000000000002,15.770065
427,CNP0060562,O=C(NCC1C=C(C)C(CC(=O)N2CCCC2)CC1C(C)C)C=3C=CC=CC3OC,C25H36N2O3,412.5658857542085,[],2-methoxy-N-({3-methyl-4-[2-oxo-2-(pyrrolidin-1-yl)ethyl]-6-(propan-2-yl)cyclohex-2-en-1-yl}methyl)benzamide,2.8989,58.64,15.76425
569,CNP0387043,O=C1C(OC=2C=CC=CC2Br)=COC3=CC(OCC4=CC=C(Cl)C=C4Cl)=CC=C13,C22H13BrCl2O4,492.1464423665668,[],"3-(2-bromophenoxy)-7-[(2,4-dichlorophenyl)methoxy]-4H-chromen-4-one",2.4542,44.760000000000005,15.744635
112,CNP0098265,OC1CCC2CC3CC4CCC(NC4(C)C3C2C1)C5=CC(=C6CC(C(=C)C)CCC6(C)C5)C,C31H47NO,449.7121363648454,[],"4-[4,8a-dimethyl-6-(prop-1-en-2-yl)-1,5,6,7,8,8a-hexahydronaphthalen-2-yl]-2-methyl-3-azatetracyclo[7.7.0.0²,⁷.0¹¹,¹⁶]hexadecan-14-ol",6.464199999999995,32.26,15.734613
311,CNP0012723,O=C(NCC=1C=CC=CC1)CC2CCNCC2CC3=NOC(=C3)COC=4C=CC=CC4,C25H29N3O3,419.517003684464,[],"N-benzyl-2-(3-{[5-(phenoxymethyl)-1,2-oxazol-3-yl]methyl}piperidin-4-yl)acetamide",1.114499999999998,71.95,15.731928
576,CNP0120396,O=C1OC2CC(O)(N1)C(OC)C=CC=C(C)CC3=CC(OC)=C(Cl)C(=C3)NC(=O)C=CC(=CC2C)C,C27H33ClN2O6,517.0146876471994,[],"21-chloro-8-hydroxy-7,22-dimethoxy-3,13,15-trimethyl-11-oxa-9,19-diazatricyclo[18.3.1.1⁸,¹²]pentacosa-1(24),3,5,14,16,20,22-heptaene-10,18-dione",3.2284999999999995,106.12,15.7217655
315,CNP0324469,O=C(C1=CC=C(OC)C=C1)N2CCN(CC2C(=O)NC3C(=O)NCCC3)S(=O)(=O)C,C19H26N4O6S,438.4997690250409,[],4-methanesulfonyl-1-(4-methoxybenzoyl)-N-(2-oxopiperidin-3-yl)piperazine-2-carboxamide,-1.6485999999999996,133.5,15.680278
468,CNP0245909,OCC12CCC(C)(C)CC2C3=CCC4C5CCC(O)C(C)(C)C5CCC4(C)C3(C)CC1,C29H48O2,428.6913070456286,[],"8a-(hydroxymethyl)-4,4,6a,6b,11,11-hexamethyl-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,14,14a,14b-icosahydropicen-3-ol",6.006799999999998,40.46,15.677397
146,CNP0192716,OCC1OC(OC(C)(C)C2OC(C=CCC(O)(C=C)C)(C)CC2)C(O)C(O)C1O,C21H36O8,416.5065603908316,[],"2-({2-[5-(4-hydroxy-4-methylhexa-1,5-dien-1-yl)-5-methyloxolan-2-yl]propan-2-yl}oxy)-6-(hydroxymethyl)oxane-3,4,5-triol",0.1702000000000003,128.84,15.666817
108,CNP0286845,BrC=1C=CC=2NC(=CC2C1)C3=NC(=N)NC=C3,C12H9BrN4,289.1306383448821,[],4-(5-bromo-1H-indol-2-yl)pyrimidin-2-amine,0.4901000000000003,60.27,15.648379
51,CNP0079430,O=C(OC1(C(=O)OC(C(=O)OC)(CC1C)C(Cl)C)C)C,C13H19ClO6,306.7398081245344,[],Liguhodgcin A,1.8037,78.90000000000002,15.647761
167,CNP0209441,O=C(NCC1=CC=C(OC)C=C1)N2CCCC3=CC4CC(CN5CCCCC54)C32,C24H33N3O2,395.5386258754098,[],"N-[(4-methoxyphenyl)methyl]-3,15-diazatetracyclo[7.7.1.0²,⁷.0¹⁰,¹⁵]heptadec-7-ene-3-carboxamide",2.4086999999999934,44.81,15.637618
382,CNP0044926,O=C(SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(N2C=NC=3C(=NC=NC32)N)C(O)C1OP(=O)(O)O)CC(=O)N,C24H39N8O18P3S,852.5976351576928,[],"{[5-(6-amino-9H-purin-9-yl)-2-{[({[(3-{[2-({2-[(2-carbamoylacetyl)sulfanyl]ethyl}carbamoyl)ethyl]carbamoyl}-3-hydroxy-2,2-dimethylpropoxy)(hydroxy)phosphoryl]oxy}(hydroxy)phosphoryl)oxy]methyl}-4-hydroxyoxolan-3-yl]oxy}phosphonic acid",-6.232499999999997,458.17,15.630318
587,CNP0083204,O=C(SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(N2C=NC=3C(=NC=NC32)N)C(O)C1OP(=O)(O)O)CCCCC=CCC=CCC=CCC=CCC=CCC=CCC,C45H70N7O17P3S,1106.063144224235,[],Tetracosahexaenoyl-Coa,2.1640999999999986,415.08,15.630318
300,CNP0190777,O=C(C=CCCC=CCC)NCC,C11H19NO,181.27507732196344,[],"N-ethylnona-2,6-dienamide",2.6589000000000005,29.1,15.621665
313,CNP0206076,O=C(O)C1OC(OC(=O)C2=CC=C(N)C=C2)C(O)C(O)C1O,C13H15NO8,313.260620593222,[],"6-(4-aminobenzoyloxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",-1.9242000000000008,159.54,15.612737
32,CNP0401105,O=C1OC2=CC(O)=C3C(=O)C(=COC3=C2C(C4=CC=5C=CC(=CC5NC4=O)C)C1)C=6C=CC(OC)=CC6,C29H21NO7,495.4806345372152,[],"5-hydroxy-3-(4-methoxyphenyl)-10-(7-methyl-2-oxo-1,2-dihydroquinolin-3-yl)-4H,8H,9H,10H-pyrano[2,3-h]chromene-4,8-dione",0.3488999999999979,111.16,15.600498
168,CNP0157182,O=C(OC1OC(O)C2=CC(O)CC3C(C)(CC=C(C=C)C)C(C)C(OC(=O)CCCCCCCCC)C(OCC)C213)C,C34H54O8,590.7890606179396,[],"1-(acetyloxy)-10-ethoxy-3,5-dihydroxy-7,8-dimethyl-7-(3-methylpenta-2,4-dien-1-yl)-1H,3H,5H,6H,6aH,7H,8H,9H,10H-naphtho[1,8a-c]furan-9-yl decanoate",6.313599999999999,111.52000000000002,15.594614
533,CNP0003989,O=C(NC1=CC=C(C=C1)C(O)C2NC(=O)COC2)C3=CC(=NN3C)C,C17H20N4O4,344.3657578603334,[],"N-{4-[hydroxy(5-oxomorpholin-3-yl)methyl]phenyl}-1,3-dimethyl-1H-pyrazole-5-carboxamide",-1.3670000000000015,103.26,15.563129
341,CNP0469497,O=C(NC1CN2C(C(=O)NCC2CCC(=O)N3CCCC3COC)C1)C4=CC=C(C=C4)N(C)C,C25H37N5O4,471.59334105671167,[],,-0.2658000000000025,94.22,15.559171
561,CNP0293651,O=C(OCCO)OC1CC(C)CCC1C(C)C,C13H24O4,244.3277644603405,[],2-[({[5-methyl-2-(propan-2-yl)cyclohexyl]oxy}carbonyl)oxy]ethan-1-ol,3.2623,55.760000000000005,15.5492325
36,CNP0304251,C=1C=CC2=C(C1)NC=C2CC(C3=CNC=4C=CC=CC43)C5=CNC=6C=CC=CC65,C26H21N3,375.4659987679375,[],"3-[1,2-bis(1H-indol-3-yl)ethyl]-1H-indole",0.7975999999999988,36.09,15.543532
555,CNP0007769,O=C1OCC2N1C3=CC=C(OC)C=C3CN(C(=O)C)CC2,C15H18N2O4,290.3149981450338,[],"9-acetyl-13-methoxy-4-oxa-2,9-diazatricyclo[9.4.0.0²,⁶]pentadeca-1(15),11,13-trien-3-one",-0.3997000000000007,59.08,15.539591
373,CNP0260320,O=C(O)CC1(O)CC(O)C(O)C(OC(=O)C=CC2=CC=C(O)C=C2)C1,C17H20O8,352.3365647424669,[],"2-(1,3,4-trihydroxy-5-{[3-(4-hydroxyphenyl)prop-2-enoyl]oxy}cyclohexyl)acetic acid",-0.8758000000000014,144.52,15.535872
495,CNP0455957,O=C(OC(CC[C]1[CH][C](OC)[C](O)[CH][C]1[C]2[CH][CH][NH2+][C](N)[CH]2)CC(OC(=O)C)C3CC(O)CCCC(CCO)C3)C,[C31H46N2O8]+,574.7067333110415,[],,-0.8992000000000007,165.14999999999998,15.53253
363,CNP0183306,O=C(OC1C(O)OC(CO)C(O)C1O)C=CC2=CC=C(O)C(O)=C2,C15H18O9,342.2986163688088,[],"2,4,5-trihydroxy-6-(hydroxymethyl)oxan-3-yl 3-(3,4-dihydroxyphenyl)prop-2-enoate",-1.594799999999999,156.91,15.531614
120,CNP0357464,O=C1OCC=2C(=O)C3=C(CC(C)(C)C3)C(O)(C)CC12,C15H18O4,262.3015917309618,"[Battaglia,J. Nat. Prod.,43,(1980),319, NA, 10.1016/s0031-9422(00)97761-6]","3,13-Dihydroxy-8-Oxo-2(9),6-Lactaradien-5-Oic Acid Y-Lactone",1.6519999999999986,63.60000000000001,15.526836
535,CNP0154250,O=C1OC=2C(=O)C(C(=O)OCC)CC2C=3C(O)=C(O)C(O)=CC13,C15H12O8,320.2515669182846,[],"ethyl 7,8,9-trihydroxy-3,5-dioxo-1H,2H,3H,5H-cyclopenta[c]isochromene-2-carboxylate",-0.5351000000000016,130.36,15.5166235
290,CNP0350379,O=C(NCC(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(CO)CC(C)C)CC(C)C)(C)C)CC(C)C)CNC(=O)CCC=CCCCCC,C38H69N7O8,751.9980379617305,"[NA, 10.1248/cpb.42.489]",Trichodecenin-Ii,3.299399999999999,223.93,15.508734
595,CNP0308803,O=C(OC1C(O)C(OC(=O)C)C(C)(C)C2CC(OC(=O)C)C3(O)C(=O)C(C=C)(C)CC(O)C3C12C)C=4C=CC=CC4,C31H40O10,572.6444922291535,"[Awale,J.Nat.Prod.,66,(2003),255]",Orthosiphol V,1.5162999999999984,156.66000000000005,15.508303
148,CNP0023562,O(C1=CC=C(C=C1)C2C=3NC=4C=CC=CC4C3CCN2CC5=CC=C(C=C5)C)C,C26H26N2O,382.4984042575998,[],"1-(4-methoxyphenyl)-2-[(4-methylphenyl)methyl]-1H,2H,3H,4H,9H-pyrido[3,4-b]indole",2.836599999999998,24.5,15.500142
97,CNP0221080,O=C1OC2=CC=3OC4=C(C3C=C2C(=C1CCC(=O)NCCC(=O)O)C)CCCC4,C22H23NO6,397.4219598397815,[],"3-(3-{7-methyl-5-oxo-4,17-dioxatetracyclo[8.7.0.0³,⁸.0¹¹,¹⁶]heptadeca-1,3(8),6,9,11(16)-pentaen-6-yl}propanamido)propanoic acid",1.666399999999999,101.93,15.494418
199,CNP0046814,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCC,C40H77O10P,749.0086848217996,[],"(2,3-dihydroxypropoxy)[3-(hexadec-9-enoyloxy)-2-(octadecanoyloxy)propoxy]phosphinic acid",11.560999999999996,158.63,15.45976
279,CNP0436017,BrC1=CC=C(OC)C(=C1)C=2C=C(Br)C=CC2OC,C14H12Br2O2,372.0514573977802,[],,2.3237999999999985,18.46,15.45662
411,CNP0385567,O=C(NC1=CC=C(F)C=C1)C(N2C(=O)N3CCC=4C=5C=CC=CC5NC4C3(C2=O)C)C(C)C,C25H25FN4O3,448.4903470961968,[],"N-(4-fluorophenyl)-3-methyl-2-{2-methyl-3,5-dioxo-4,6,16-triazatetracyclo[7.7.0.0²,⁶.0¹⁰,¹⁵]hexadeca-1(9),10,12,14-tetraen-4-yl}butanamide",1.2623000000000013,81.75,15.421343
115,CNP0103205,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2OC4OC(C)C(O)C(O)C4O)=C(OC=5C=C(O)C=C(O)C15)C=6C=C(O)C(O)=C(O)C6,C33H40O21,772.6594182259926,"[Kazuma,Phytochem.,62,(2003),229]",Myricetin 3-(2G-Rhamnosylrutinoside),-5.614999999999998,344.67,15.403237
98,CNP0448750,O=C(C=CC1=CC=C(OC)C=C1)C=2C(=O)C=3C=CC=CC3C2O,C19H14O4,306.31277230281063,[],,1.3707000000000007,63.60000000000001,15.400886
40,CNP0167386,O=C(C)CCS(=O)(=O)C=C,C6H10O3S,162.20812269473208,[],4-(ethenesulfonyl)butan-2-one,-0.4462,59.59,15.385784
482,CNP0215062,O=C1NC(=O)C(CC(C)C)C1C2=CC=C(OCC=C(C)C)C=C2,C19H25NO3,315.40741887436087,[],"3-{4-[(3-methylbut-2-en-1-yl)oxy]phenyl}-4-(2-methylpropyl)pyrrolidine-2,5-dione",2.829600000000001,55.400000000000006,15.380053
397,CNP0279890,O=C(C=CC1=C(C(=O)C(O)CC1(C)C)C)C,C13H18O3,222.2807150098164,[],"6-hydroxy-2,4,4-trimethyl-3-(3-oxobut-1-en-1-yl)cyclohex-2-en-1-one",1.3933999999999982,54.370000000000005,15.377138
201,CNP0230397,O=CCC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC3CC4CC(=O)OCC4C3C,C25H34O12,526.5312421806095,"[Murai,Phytochem.,24,(1985),2329]",Abelioside A,-1.1528999999999996,178.28,15.375097
26,CNP0347489,O=C(O)C(N(C(=O)C=1C=CC=CC1)C)CC=2C=CC=CC2OC,C18H19NO4,313.34844338218755,[n/a],3-(2-methoxyphenyl)-2-(N-methyl-1-phenylformamido)propanoic acid,1.4155000000000002,66.84,15.346919
79,CNP0145104,O1C2=CC=C(C=C2OC1)CC(C)CNC,C12H17NO2,207.2693366386692,[],"[3-(2H-1,3-benzodioxol-5-yl)-2-methylpropyl](methyl)amine",0.8016999999999983,30.49,15.344221
577,CNP0472146,O=C1C(=O)C(=O)C(O)=C(O)C1=O,C6H2O6,170.076726453796,[],,-1.7136,108.74,15.336252
377,CNP0158769,O=C1OC(=O)C(=C1)C2C(=O)C3OC34C2(C)C(O)C(O)C5C6(C)C(OC(=O)C(=CC)C)CC(OC(=O)C)C7(C)COC(C(O)C54C)C76,C33H40O13,644.6641788054375,[],Limbocidin,-0.1340000000000081,195.49,15.335751
276,CNP0305400,OC=1C=C(C=C(O)C1O)C2OC=3C(OC)=C(O)C(OC)=C(O)C3C(O)C2O,C17H18O10,382.31949308995416,[],"6,8-dimethoxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-3,4,5,7-tetrol",-3.0698000000000003,169.29999999999998,15.333838
246,CNP0426654,O=C1OC(OC(=O)C)C(=C1)C2CC=C(CCC=C(C)CCC3=C(C)CCCC3(C)C)C(O)C2,C28H40O5,456.6152599009424,"[Ettinger-Epstein,J.Nat.Prod.,70,(2007),648]",Manoalide Monoacetate,6.5774,72.83,15.333759
423,CNP0377792,O=C1OC2=C(C(OC)=CC=3OC(C)(C)CCC32)C(=C1CC(=O)NCCC4=CNC=5C=CC(OC)=CC54)C,C29H32N2O6,504.5752811087656,[],"N-[2-(5-methoxy-1H-indol-3-yl)ethyl]-2-{5-methoxy-4,8,8-trimethyl-2-oxo-2H,8H,9H,10H-pyrano[2,3-h]chromen-3-yl}acetamide",0.6873000000000021,95.12,15.324374
261,CNP0081980,O=C1NC(=O)C(N)(C)C(N1C2OC(CO)C(O)C2)C3C=C4N(C(=O)N43)C5OC(CO)C(O)C5,C19H27N5O9,469.4465427755729,[22817898],"1,3'-Bis(2-Deoxy-Beta-D-Erythro-Pentofuranosyl)-5-Amino-5-Methyl-6-{2-Oxo-1,3-Diazabicyclo[2.2.0]Hex-4-En-6-Yl}-1,3-Diazinane-2,4-Dione",-3.2537000000000003,198.36,15.323515
81,CNP0289285,O=C(C)C1CC=C2C3CCC4CC(OC5OC(C)C(NC)C(OC)C5)CCC4(C)C3CCC21C,C29H47NO4,473.68887935397765,[],"1-(7-{[4-methoxy-6-methyl-5-(methylamino)oxan-2-yl]oxy}-9a,11a-dimethyl-1H,2H,3bH,4H,5H,5aH,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-1-yl)ethan-1-one",3.943199999999998,56.790000000000006,15.306413
86,CNP0054699,O=C(OCC(OC(=O)CCCC=CCC=CCC=CCC=CCCCCC)CO)CCC=CCC=CCC=CCC=CCC=CCCCCC,C45H70O5,691.035992761112,[],"3-hydroxy-2-(icosa-5,8,11,14-tetraenoyloxy)propyl docosa-4,7,10,13,16-pentaenoate",13.1057,72.83,15.295601
185,CNP0422682,O=CCCC1(C(=C)C2C(OC)C1CC2CO)C,C14H22O3,238.32321392190755,[],3-[5-(hydroxymethyl)-7-methoxy-2-methyl-3-methylidenebicyclo[2.2.1]heptan-2-yl]propanal,0.9835,46.53,15.270792
127,CNP0320579,O=C(O)CNC(=O)C1=CC=C(O)C(OC)=C1,C10H11NO5,225.19843510484668,"[0, 22827565]",Vanilloylglycine,-0.8204999999999995,95.86,15.269886
38,CNP0050936,O=S(=O)(NC1COC2C1OCC2NC3=NC=CC(=N3)C(C)(C)C)C=4C=CC=5C=CC=CC5C4,C24H28N4O4S,468.5705201614936,[],"N-{6-[(4-tert-butylpyrimidin-2-yl)amino]-hexahydrofuro[3,2-b]furan-3-yl}naphthalene-2-sulfonamide",1.3099000000000005,109.76,15.269819
256,CNP0384782,OC1=CC(=CC=C1CO)C2N3CCCCC3CC(O)C2,C16H23NO3,277.35932967634534,[],4-[3-hydroxy-4-(hydroxymethyl)phenyl]-octahydro-1H-quinolizin-2-ol,0.6370999999999973,63.93000000000001,15.262649
476,CNP0199999,OC(OCCCCCCCCCCCCC)CC(O)CC(O)CC(O)CC(O)CC(O)COCCCCCCCCCCCCC,C38H78O8,663.0225822969106,[],Roflamycoin,8.400599999999995,139.84,15.237635
147,CNP0181733,O=C1OC2C3=C(C)C(O)CC3C(O)(C)CCC2C1=C,C15H20O4,264.3174732386134,"[Abduazimov,Khim. Prir. Soedin.,20,(1984),751]",Pyrethroidinin,1.3682000000000003,66.76,15.225531
570,CNP0403841,O=C1C2=COC(OC3OC(COC4OCC(O)C(O)C4O)C(O)C(O)C3O)C(C=C)C2CC5C6=CC(O)=C(OC)C=C6CCN15,C30H39NO14,637.6301384958532,"[Itoh,Phytochem.,46,(1997),1225, Itoh,Heterocycles,48,(1998),499]",6'-O-Alpha-D-Xylopyranosylalangiside,-3.152200000000001,217.3,15.224727
260,CNP0332172,OC=1C=C(C=CC=2C=C(C=C(C2)C)C)C=C(O)C1OC,C17H18O3,270.3236585969684,[],"5-[2-(3,5-dimethylphenyl)ethenyl]-2-methoxybenzene-1,3-diol",2.1514,49.69,15.208115
350,CNP0266699,O=C(OC)C(=C)C1CCC(O)(C)C2OC(C)(CC2)C(OC(=O)C)CC=C(C)C(O)C1,C23H36O7,424.5286272568381,"[Ma,J.Nat.Prod.,71,(2008),1152, Blunt,Nat.Prod.Rep.,27,(2010),165]",Dendronpholide P,2.567599999999998,102.29,15.198999
594,CNP0011849,O=C(NC=1C=CC=C(SC)C1)NC2CN(C(=O)CSC)C(C(=O)NC(C(=O)N)CCS(=O)(=O)C)C2,C21H31N5O6S3,545.6998177808578,[],4-methanesulfonyl-2-({1-[2-(methylsulfanyl)acetyl]-4-({[3-(methylsulfanyl)phenyl]carbamoyl}amino)pyrrolidin-2-yl}formamido)butanamide,-1.468999999999999,226.75,15.186579
549,CNP0039002,O=C1C(=COC=2C1=CC=C3OCN(CC4=NC=CC=C4)CC32)C=5C=CC=CC5OC,C24H20N2O4,400.4275027237773,[],"3-(2-methoxyphenyl)-9-[(pyridin-2-yl)methyl]-4H,8H,9H,10H-chromeno[8,7-e][1,3]oxazin-4-one",0.3579000000000003,60.36,15.170462
45,CNP0348772,O=C1C=CC=C2N1CC3CN(C(=O)C=4C=CC=5C=CNC5C4)CC2C3,C20H19N3O2,333.3845117346968,[],"11-(1H-indole-6-carbonyl)-7,11-diazatricyclo[7.3.1.0²,⁷]trideca-2,4-dien-6-one",-0.4598000000000015,52.650000000000006,15.169886
234,CNP0198354,OC1=CC=C(N=C1C=2C=CC=CC2)OC,C12H11NO2,201.2216921157145,[],6-methoxy-2-phenylpyridin-3-ol,1.4322000000000006,41.82000000000001,15.169851
4,CNP0400838,O=C1OC(C=2C=COC2CC(C(O)CO)C3C=CC(CC3)C4NCNC4)C5(C)CCC6C78COC(=O)C9(CCCC9)C8OC(C)(C%10CCCCC%10)C7C(=O)C(O)C6(C%11CCCC(CC=%12C=CC=CC%12)C%11)C%135OC1%13,C60H80N2O11,1005.286274730678,[],"13'-(3-benzylcyclohexyl)-9'-cyclohexyl-19'-(2-{3,4-dihydroxy-2-[4-(imidazolidin-4-yl)cyclohex-2-en-1-yl]butyl}furan-3-yl)-12'-hydroxy-9',20'-dimethyl-4',8',15',18'-tetraoxaspiro[cyclopentane-1,6'-hexacyclo[11.9.0.0²,⁷.0²,¹⁰.0¹⁴,¹⁶.0¹⁴,²⁰]docosane]-5',11',17'-trione",5.735800000000002,185.41,15.155663
206,CNP0273403,O=S(=O)(C1=CC=C(C=C1)CN2CCC(C3=NN=C(O3)C=4C=CC(=CC4)C)C2)C,C21H23N3O3S,397.49250056739527,[],"2-{1-[(4-methanesulfonylphenyl)methyl]pyrrolidin-3-yl}-5-(4-methylphenyl)-1,3,4-oxadiazole",2.418600000000001,79.71000000000001,15.1448
323,CNP0136520,OC=1C=C2C(=CC1O)C(C=3C=CC=CC3)CNCC2,C16H17NO2,255.3122802258212,[],"1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepine-7,8-diol",1.016300000000001,52.49,15.133091
439,CNP0096038,OC1=CC=CC(=C1)C2=CC=C(O)C=C2CC3=CC(OC4CCCC4)=CC5=C3OCC(C5O)C6C7OC8C9C=CC(CC9O)C8(NC)CC#CCOC=%10C=C7C(OC6CCCOC)=C%11C=CC(O)=CC%10%11,C57H61NO11,936.096489510588,[],"24-[6-(cyclopentyloxy)-8-({3',4-dihydroxy-[1,1'-biphenyl]-2-yl}methyl)-4-hydroxy-3,4-dihydro-2H-1-benzopyran-3-yl]-23-(3-methoxypropyl)-8-(methylamino)-2,13,22-trioxahexacyclo[12.10.2.2⁴,⁷.0³,⁸.0¹⁵,²⁰.0²¹,²⁵]octacosa-14(26),15,17,19,21(25),27-hexaen-10-yne-5,17-diol",2.854199999999994,168.55999999999997,15.120348
505,CNP0010335,O=C1NC=NC2=C1N=C(SCC(=O)NC=3C=CC=C(OC)C3)N2C,C15H15N5O3S,345.37796557013303,[],"N-(3-methoxyphenyl)-2-[(9-methyl-6-oxo-6,9-dihydro-1H-purin-8-yl)sulfanyl]acetamide",-0.2764000000000004,120.69,15.109072
534,CNP0087115,O=CC1(C)C(OC2OC(C(=O)O)C(O)C(OC3OCC(O)C(O)C3O)C2OC4OC(CO)C(O)C(O)C4O)CCC5(C)C1CCC6(C)C5CC=C7C8CC(C)(C)CCC8(C(=O)OC9OC(C)C(OC(=O)C)C(OC%10OC(C)C(O)C(O)C%10O)C9OC%11OC(C)C(OC%12OCC(O)C(OC%13OCC(O)(CO)C%13O)C%12O)C(OC%14OC(CO)C(O)C(O)C%14O)C%11O)C(O)CC76C,C83H130O46,1863.8960040989496,[],"6-{[8a-({[5-(acetyloxy)-3-({5-[(4-{[3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy}-3,5-dihydroxyoxan-2-yl)oxy]-3-hydroxy-6-methyl-4-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl}oxy)-6-methyl-4-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]oxan-2-yl]oxy}carbonyl)-4-formyl-8-hydroxy-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,14,14a,14b-icosahydropicen-3-yl]oxy}-3-hydroxy-5-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-4-[(3,4,5-trihydroxyoxan-2-yl)oxy]oxane-2-carboxylic acid",-6.7818000000000005,708.9400000000004,15.094572
485,CNP0173669,O=C1OC2CC3C(C)CC(O)C(=O)C3(C)C4C(=O)C(OC)=C(C)C(O)(C1)C24C,C21H28O7,392.4436294326558,[],"4,13-dihydroxy-15-methoxy-2,6,14,17-tetramethyl-10-oxatetracyclo[7.7.1.0²,⁷.0¹³,¹⁷]heptadec-14-ene-3,11,16-trione",0.3414999999999974,110.13,15.090802
207,CNP0367269,O=C1C=CC=2C=C(OC)C(O)=C(C2)C(C3=CC=4C=CC=CC4C(=C3)CCC(CC)CCC(=O)C1)CC,C32H36O4,484.6270355452219,[],"2,15-diethyl-4-hydroxy-5-methoxytetracyclo[16.7.1.1³,⁷.0¹⁹,²⁴]heptacosa-1(25),3,5,7(27),8,18(26),19,21,23-nonaene-10,12-dione",5.213900000000003,63.6,15.080277
57,CNP0214564,O=C(OC(C(=O)OC1(C)CCC(O)C(=C)CC2(O)OC1C3C2C(=C)CCC3C(C)CO)CC)CCC,C28H44O8,508.6452376989538,[],Hirsutalin L,3.6291,122.52000000000002,15.055613
73,CNP0472213,O=C(NCC1=CC=C(OC)C=C1)CCC23CCC(O)(C)CC3C(C)(C)CC2NC4CCOCC4,C28H44N2O4,472.6610244027482,[],,1.6705999999999903,79.82000000000001,15.0525
251,CNP0269475,O=C(C=CC1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1)C=3C=CC=CC3O,C21H22O8,402.3953898372705,"[Harborne, The Handbook of Natural Flavonoids, 2, (1999), 115,Chalcones,dihydrochalcones and aurones, Bharuya,Phytochem.,21,(1982),247]","4,2'-Dihydroxychalcone 4-Glucoside",-0.5975000000000029,136.68,15.040145
83,CNP0352750,N#CC12C(C(C(=C)C)CCC1(C=C)C)C32C(=O)NC=4C=CC=CC43,C21H22N2O,318.4129617583567,"[NA, 10.1021/jo00392a045]",Hapalindolinone B,2.4957000000000025,52.89,15.039156
509,CNP0424591,O=CC1=CC(=O)C2(C)CCC3(C(=C(CC3)C(C)C)C2CC1O)C,C20H28O3,316.4352738255903,"[Ayer,Can.J.Chem.,51,(1973),3157-3160]",Cyathin B3,3.4882999999999966,54.370000000000005,15.02175
208,CNP0210983,O=C1OC(O)(C=2C=C(O)C=C(OC=3C(O)=CC(O)=CC3CCCCC)C12)CCCC,C23H28O7,416.4651012262318,[],"3-butyl-7-(2,4-dihydroxy-6-pentylphenoxy)-3,5-dihydroxy-1,3-dihydro-2-benzofuran-1-one",3.0352,116.45000000000002,15.021544
356,CNP0052424,O=C1OC(=O)C2=C1CC=3C=CC=CC3C2,C12H8O3,200.1905715747705,[],"1H,3H,4H,9H-naphtho[2,3-c]furan-1,3-dione",1.7865999999999995,43.370000000000005,15.013517
151,CNP0166501,O=C(OC1CC(Br)C2(O)OC(C=C2)CC(OC(C)C1Br)C=C=CBr)C,C17H21Br3O5,545.0568746261346,[],"6,9-dibromo-3-(3-bromopropa-1,2-dien-1-yl)-10-hydroxy-5-methyl-4,13-dioxabicyclo[8.2.1]tridec-11-en-7-yl acetate",2.8191,64.99000000000001,15.011606
